student_id,name,email,role,title,cohort,major
2610065,Lê Văn Khôi,levankhoi.2610065@hcmut.edu.vn,student,undergraduate,K26,computer science
2310066,Đặng Thanh Hùng,dangthanhhung.2310066@hcmut.edu.vn,student,undergraduate,K23,computer science
2410066,Ngô Thị Khôi,ngothikhoi.2410066@hcmut.edu.vn,student,undergraduate,K24,computer science
2510066,Đặng Văn Uyên,dangvanuyen.2510066@hcmut.edu.vn,student,undergraduate,K25,computer science
2610066,Ngô Hoàng Uyên,ngohoanguyen.2610066@hcmut.edu.vn,student,undergraduate,K26,computer science
2310067,Bùi Hữu Khang,buihuukhang.2310067@hcmut.edu.vn,student,undergraduate,K23,computer science
2410067,Lê Quốc Quân,lequocquan.2410067@hcmut.edu.vn,student,undergraduate,K24,computer science
2510067,Dương Thanh Hà,duongthanhha.2510067@hcmut.edu.vn,student,undergraduate,K25,computer science
2610067,Huỳnh Tuấn Yến,huynhtuanyen.2610067@hcmut.edu.vn,student,undergraduate,K26,computer science
2310068,Trần Thanh Hải,tranthanhhai.2310068@hcmut.edu.vn,student,undergraduate,K23,computer science
2410068,Võ Quốc Minh,voquocminh.2410068@hcmut.edu.vn,student,undergraduate,K24,computer science
2510068,Đỗ Thanh Bảo,dothanhbao.2510068@hcmut.edu.vn,student,undergraduate,K25,computer science
2610068,Dương Hữu Minh,duonghuuminh.2610068@hcmut.edu.vn,student,undergraduate,K26,computer science
2310069,Dương Minh Khôi,duongminhkhoi.2310069@hcmut.edu.vn,student,undergraduate,K23,computer science
2410069,Lê Đức Tú,leductu.2410069@hcmut.edu.vn,student,undergraduate,K24,computer science
2510069,Nguyễn Phương Nhi,nguyenphuongnhi.2510069@hcmut.edu.vn,student,undergraduate,K25,computer science
2610069,Hoàng Minh Bảo,hoangminhbao.2610069@hcmut.edu.vn,student,undergraduate,K26,computer science
2310070,Võ Minh Minh,vominhminh.2310070@hcmut.edu.vn,student,undergraduate,K23,computer science
2410070,Ngô Thị Mai,ngothimai.2410070@hcmut.edu.vn,student,undergraduate,K24,computer science
2510070,Bùi Hoàng Lam,buihoanglam.2510070@hcmut.edu.vn,student,undergraduate,K25,computer science
2610070,Võ Anh Phát,voanhphat.2610070@hcmut.edu.vn,student,undergraduate,K26,computer science
2310071,Huỳnh Khánh Tú,huynhkhanhtu.2310071@hcmut.edu.vn,student,undergraduate,K23,computer science
2410071,Phan Khánh Quân,phankhanhquan.2410071@hcmut.edu.vn,student,undergraduate,K24,computer science
2510071,Trần Tuấn Bảo,trantuanbao.2510071@hcmut.edu.vn,student,undergraduate,K25,computer science
2610071,Dương Ngọc Phát,duongngocphat.2610071@hcmut.edu.vn,student,undergraduate,K26,computer science
2310072,Vũ Khánh Thảo,vukhanhthao.2310072@hcmut.edu.vn,student,undergraduate,K23,computer science
2410072,Hoàng Thanh Trinh,hoangthanhtrinh.2410072@hcmut.edu.vn,student,undergraduate,K24,computer science
2510072,Lý Tuấn Phúc,lytuanphuc.2510072@hcmut.edu.vn,student,undergraduate,K25,computer science
2610072,Trần Quốc An,tranquocan.2610072@hcmut.edu.vn,student,undergraduate,K26,computer science
2310073,Lý Gia Việt,lygiaviet.2310073@hcmut.edu.vn,student,undergraduate,K23,computer science
2410073,Lý Thị Linh,lythilinh.2410073@hcmut.edu.vn,student,undergraduate,K24,computer science
2510073,Dương Hoàng Nam,duonghoangnam.2510073@hcmut.edu.vn,student,undergraduate,K25,computer science
2610073,Phan Anh Uyên,phananhuyen.2610073@hcmut.edu.vn,student,undergraduate,K26,computer science
2310074,Lê Thị Hùng,lethihung.2310074@hcmut.edu.vn,student,undergraduate,K23,computer science
2410074,Trần Quốc Thảo,tranquocthao.2410074@hcmut.edu.vn,student,undergraduate,K24,computer science
2510074,Trần Quốc Châu,tranquocchau.2510074@hcmut.edu.vn,student,undergraduate,K25,computer science
2610074,Hồ Quốc Tuấn,hoquoctuan.2610074@hcmut.edu.vn,student,undergraduate,K26,computer science
2310075,Lý Thị Quang,lythiquang.2310075@hcmut.edu.vn,student,undergraduate,K23,computer science
2410075,Phan Khánh Quân,phankhanhquan.2410075@hcmut.edu.vn,student,undergraduate,K24,computer science
2510075,Nguyễn Thanh Long,nguyenthanhlong.2510075@hcmut.edu.vn,student,undergraduate,K25,computer science
2610075,Ngô Quang Trinh,ngoquangtrinh.2610075@hcmut.edu.vn,student,undergraduate,K26,computer science
2310076,Võ Minh Bảo,vominhbao.2310076@hcmut.edu.vn,student,undergraduate,K23,computer science
2410076,Đỗ Khánh Trang,dokhanhtrang.2410076@hcmut.edu.vn,student,undergraduate,K24,computer science
2510076,Vũ Phương Khôi,vuphuongkhoi.2510076@hcmut.edu.vn,student,undergraduate,K25,computer science
2610076,Phạm Khánh Lam,phamkhanhlam.2610076@hcmut.edu.vn,student,undergraduate,K26,computer science
2310077,Lý Thị Linh,lythilinh.2310077@hcmut.edu.vn,student,undergraduate,K23,computer science
2410077,Dương Tuấn Bảo,duongtuanbao.2410077@hcmut.edu.vn,student,undergraduate,K24,computer science
2510077,Hồ Anh Hải,hoanhhai.2510077@hcmut.edu.vn,student,undergraduate,K25,computer science
2610077,Vũ Gia Yến,vugiayen.2610077@hcmut.edu.vn,student,undergraduate,K26,computer science
2310078,Ngô Ngọc An,ngongocan.2310078@hcmut.edu.vn,student,undergraduate,K23,computer science
2410078,Nguyễn Tuấn Lam,nguyentuanlam.2410078@hcmut.edu.vn,student,undergraduate,K24,computer science
2510078,Phạm Khánh Tú,phamkhanhtu.2510078@hcmut.edu.vn,student,undergraduate,K25,computer science
2610078,Lý Văn Hải,lyvanhai.2610078@hcmut.edu.vn,student,undergraduate,K26,computer science
2310079,Võ Khánh Tuấn,vokhanhtuan.2310079@hcmut.edu.vn,student,undergraduate,K23,computer science
2410079,Lê Quốc Duy,lequocduy.2410079@hcmut.edu.vn,student,undergraduate,K24,computer science
2510079,Phạm Khánh Hùng,phamkhanhhung.2510079@hcmut.edu.vn,student,undergraduate,K25,computer science
2610079,Bùi Khánh Lam,buikhanhlam.2610079@hcmut.edu.vn,student,undergraduate,K26,computer science
2310080,Ngô Gia An,ngogiaan.2310080@hcmut.edu.vn,student,undergraduate,K23,computer science
2410080,Đỗ Thị Trang,dothitrang.2410080@hcmut.edu.vn,student,undergraduate,K24,computer science
2510080,Phan Phương Lam,phanphuonglam.2510080@hcmut.edu.vn,student,undergraduate,K25,computer science
2610080,Hoàng Hữu Nam,hoanghuunam.2610080@hcmut.edu.vn,student,undergraduate,K26,computer science
2310081,Đỗ Quang Phát,doquangphat.2310081@hcmut.edu.vn,student,undergraduate,K23,computer science
2410081,Phạm Khánh Uyên,phamkhanhuyen.2410081@hcmut.edu.vn,student,undergraduate,K24,computer science
2510081,Lý Quốc Phúc,lyquocphuc.2510081@hcmut.edu.vn,student,undergraduate,K25,computer science
2610081,Phạm Văn Hà,phamvanha.2610081@hcmut.edu.vn,student,undergraduate,K26,computer science
2310082,Phan Quốc Long,phanquoclong.2310082@hcmut.edu.vn,student,undergraduate,K23,computer science
2410082,Bùi Gia Bảo,buigiabao.2410082@hcmut.edu.vn,student,undergraduate,K24,computer science
2510082,Lý Khánh Mai,lykhanhmai.2510082@hcmut.edu.vn,student,undergraduate,K25,computer science
2610082,Trần Gia Hải,trangiahai.2610082@hcmut.edu.vn,student,undergraduate,K26,computer science
2310083,Bùi Thị Duy,buithiduy.2310083@hcmut.edu.vn,student,undergraduate,K23,computer science
2410083,Vũ Hữu Hùng,vuhuuhung.2410083@hcmut.edu.vn,student,undergraduate,K24,computer science
2510083,Trần Tuấn Lam,trantuanlam.2510083@hcmut.edu.vn,student,undergraduate,K25,computer science
2610083,Trần Văn Phát,tranvanphat.2610083@hcmut.edu.vn,student,undergraduate,K26,computer science
2310084,Võ Văn Minh,vovanminh.2310084@hcmut.edu.vn,student,undergraduate,K23,computer science
2410084,Trần Phương Khang,tranphuongkhang.2410084@hcmut.edu.vn,student,undergraduate,K24,computer science
2510084,Hoàng Quang Minh,hoangquangminh.2510084@hcmut.edu.vn,student,undergraduate,K25,computer science
2610084,Đặng Minh Khôi,dangminhkhoi.2610084@hcmut.edu.vn,student,undergraduate,K26,computer science
2310085,Vũ Đức Tú,vuductu.2310085@hcmut.edu.vn,student,undergraduate,K23,computer science
2410085,Phan Quang Quang,phanquangquang.2410085@hcmut.edu.vn,student,undergraduate,K24,computer science
2510085,Huỳnh Anh Nhi,huynhanhnhi.2510085@hcmut.edu.vn,student,undergraduate,K25,computer science
2610085,Bùi Hữu Uyên,buihuuuyen.2610085@hcmut.edu.vn,student,undergraduate,K26,computer science
2310086,Hoàng Phương Long,hoangphuonglong.2310086@hcmut.edu.vn,student,undergraduate,K23,computer science
2410086,Võ Hữu Nhi,vohuunhi.2410086@hcmut.edu.vn,student,undergraduate,K24,computer science
2510086,Hoàng Anh Việt,hoanganhviet.2510086@hcmut.edu.vn,student,undergraduate,K25,computer science
2610086,Nguyễn Thị Hà,nguyenthiha.2610086@hcmut.edu.vn,student,undergraduate,K26,computer science
2310087,Vũ Quang Hùng,vuquanghung.2310087@hcmut.edu.vn,student,undergraduate,K23,computer science
2410087,Phạm Quốc Quang,phamquocquang.2410087@hcmut.edu.vn,student,undergraduate,K24,computer science
2510087,Huỳnh Phương Uyên,huynhphuonguyen.2510087@hcmut.edu.vn,student,undergraduate,K25,computer science
2610087,Vũ Quang Long,vuquanglong.2610087@hcmut.edu.vn,student,undergraduate,K26,computer science
2310088,Phạm Anh Khôi,phamanhkhoi.2310088@hcmut.edu.vn,student,undergraduate,K23,computer science
2410088,Đỗ Hữu Yến,dohuuyen.2410088@hcmut.edu.vn,student,undergraduate,K24,computer science
2510088,Nguyễn Phương Châu,nguyenphuongchau.2510088@hcmut.edu.vn,student,undergraduate,K25,computer science
2610088,Hồ Quốc Khang,hoquockhang.2610088@hcmut.edu.vn,student,undergraduate,K26,computer science
2310089,Nguyễn Gia Hùng,nguyengiahung.2310089@hcmut.edu.vn,student,undergraduate,K23,computer science
2410089,Lê Hữu Anh,lehuuanh.2410089@hcmut.edu.vn,student,undergraduate,K24,computer science
2510089,Đặng Văn Nhi,dangvannhi.2510089@hcmut.edu.vn,student,undergraduate,K25,computer science
2610089,Bùi Tuấn Lam,buituanlam.2610089@hcmut.edu.vn,student,undergraduate,K26,computer science
2310090,Vũ Thanh An,vuthanhan.2310090@hcmut.edu.vn,student,undergraduate,K23,computer science
2410090,Phan Văn Hiếu,phanvanhieu.2410090@hcmut.edu.vn,student,undergraduate,K24,computer science
2510090,Đỗ Đức Nam,doducnam.2510090@hcmut.edu.vn,student,undergraduate,K25,computer science
2610090,Lý Anh An,lyanhan.2610090@hcmut.edu.vn,student,undergraduate,K26,computer science
2310091,Phạm Thị Khang,phamthikhang.2310091@hcmut.edu.vn,student,undergraduate,K23,computer science
2410091,Võ Hữu Uyên,vohuuuyen.2410091@hcmut.edu.vn,student,undergraduate,K24,computer science
2510091,Phạm Quốc Trinh,phamquoctrinh.2510091@hcmut.edu.vn,student,undergraduate,K25,computer science
2610091,Võ Thị Hùng,vothihung.2610091@hcmut.edu.vn,student,undergraduate,K26,computer science
2310092,Trần Quốc Long,tranquoclong.2310092@hcmut.edu.vn,student,undergraduate,K23,computer science
2410092,Đặng Tuấn Minh,dangtuanminh.2410092@hcmut.edu.vn,student,undergraduate,K24,computer science
2510092,Lê Hoàng Yến,lehoangyen.2510092@hcmut.edu.vn,student,undergraduate,K25,computer science
2610092,Dương Ngọc Phúc,duongngocphuc.2610092@hcmut.edu.vn,student,undergraduate,K26,computer science
2310093,Trần Gia Bảo,trangiabao.2310093@hcmut.edu.vn,student,undergraduate,K23,computer science
2410093,Trần Đức Linh,tranduclinh.2410093@hcmut.edu.vn,student,undergraduate,K24,computer science
2510093,Võ Gia Uyên,vogiauyen.2510093@hcmut.edu.vn,student,undergraduate,K25,computer science
2610093,Nguyễn Thanh Tú,nguyenthanhtu.2610093@hcmut.edu.vn,student,undergraduate,K26,computer science
2310094,Phan Hoàng Khôi,phanhoangkhoi.2310094@hcmut.edu.vn,student,undergraduate,K23,computer science
2410094,Vũ Tuấn Khang,vutuankhang.2410094@hcmut.edu.vn,student,undergraduate,K24,computer science
2510094,Bùi Anh Khôi,buianhkhoi.2510094@hcmut.edu.vn,student,undergraduate,K25,computer science
2610094,Bùi Quốc Tuấn,buiquoctuan.2610094@hcmut.edu.vn,student,undergraduate,K26,computer science
2310095,Hồ Đức Quang,hoducquang.2310095@hcmut.edu.vn,student,undergraduate,K23,computer science
2410095,Trần Quang Thảo,tranquangthao.2410095@hcmut.edu.vn,student,undergraduate,K24,computer science
2510095,Đỗ Khánh Trinh,dokhanhtrinh.2510095@hcmut.edu.vn,student,undergraduate,K25,computer science
2610095,Hồ Đức Uyên,hoducuyen.2610095@hcmut.edu.vn,student,undergraduate,K26,computer science
2310096,Ngô Ngọc Bảo,ngongocbao.2310096@hcmut.edu.vn,student,undergraduate,K23,computer science
2410096,Vũ Anh Lam,vuanhlam.2410096@hcmut.edu.vn,student,undergraduate,K24,computer science
2510096,Dương Minh Uyên,duongminhuyen.2510096@hcmut.edu.vn,student,undergraduate,K25,computer science
2610096,Nguyễn Minh Hùng,nguyenminhhung.2610096@hcmut.edu.vn,student,undergraduate,K26,computer science
2310097,Vũ Khánh Khôi,vukhanhkhoi.2310097@hcmut.edu.vn,student,undergraduate,K23,computer science
2410097,Hoàng Hoàng Hiếu,hoanghoanghieu.2410097@hcmut.edu.vn,student,undergraduate,K24,computer science
2510097,Võ Thị Yến,vothiyen.2510097@hcmut.edu.vn,student,undergraduate,K25,computer science
2610097,Dương Hoàng Hà,duonghoangha.2610097@hcmut.edu.vn,student,undergraduate,K26,computer science
2310098,Lý Anh Nam,lyanhnam.2310098@hcmut.edu.vn,student,undergraduate,K23,computer science
2410098,Nguyễn Hoàng Hiếu,nguyenhoanghieu.2410098@hcmut.edu.vn,student,undergraduate,K24,computer science
2510098,Nguyễn Hữu Long,nguyenhuulong.2510098@hcmut.edu.vn,student,undergraduate,K25,computer science
2610098,Phạm Thị Uyên,phamthiuyen.2610098@hcmut.edu.vn,student,undergraduate,K26,computer science
2310099,Bùi Thanh Mai,buithanhmai.2310099@hcmut.edu.vn,student,undergraduate,K23,computer science
2410099,Võ Văn Anh,vovananh.2410099@hcmut.edu.vn,student,undergraduate,K24,computer science
2510099,Phan Minh Châu,phanminhchau.2510099@hcmut.edu.vn,student,undergraduate,K25,computer science
2610099,Vũ Thị Trang,vuthitrang.2610099@hcmut.edu.vn,student,undergraduate,K26,computer science
2310100,Võ Hữu Thảo,vohuuthao.2310100@hcmut.edu.vn,student,undergraduate,K23,computer science
2410100,Võ Đức Hà,voducha.2410100@hcmut.edu.vn,student,undergraduate,K24,computer science
2510100,Bùi Ngọc Trang,buingoctrang.2510100@hcmut.edu.vn,student,undergraduate,K25,computer science
2610100,Lê Ngọc Trinh,lengoctrinh.2610100@hcmut.edu.vn,student,undergraduate,K26,computer science
2310101,Lê Minh Phát,leminhphat.2310101@hcmut.edu.vn,student,undergraduate,K23,computer science
2410101,Đặng Quốc Khôi,dangquockhoi.2410101@hcmut.edu.vn,student,undergraduate,K24,computer science
2510101,Đặng Thị Hải,dangthihai.2510101@hcmut.edu.vn,student,undergraduate,K25,computer science
2610101,Vũ Thanh Việt,vuthanhviet.2610101@hcmut.edu.vn,student,undergraduate,K26,computer science
2310102,Hồ Hữu Duy,hohuuduy.2310102@hcmut.edu.vn,student,undergraduate,K23,computer science
2410102,Nguyễn Phương Trinh,nguyenphuongtrinh.2410102@hcmut.edu.vn,student,undergraduate,K24,computer science
2510102,Nguyễn Thị Trang,nguyenthitrang.2510102@hcmut.edu.vn,student,undergraduate,K25,computer science
2610102,Lý Anh Hải,lyanhhai.2610102@hcmut.edu.vn,student,undergraduate,K26,computer science
2310103,Ngô Thanh Khang,ngothanhkhang.2310103@hcmut.edu.vn,student,undergraduate,K23,computer science
2410103,Hoàng Hữu Khang,hoanghuukhang.2410103@hcmut.edu.vn,student,undergraduate,K24,computer science
2510103,Phạm Thị Châu,phamthichau.2510103@hcmut.edu.vn,student,undergraduate,K25,computer science
2610103,Võ Phương Minh,vophuongminh.2610103@hcmut.edu.vn,student,undergraduate,K26,computer science
2310104,Nguyễn Minh Long,nguyenminhlong.2310104@hcmut.edu.vn,student,undergraduate,K23,computer science
2410104,Hoàng Đức Khang,hoangduckhang.2410104@hcmut.edu.vn,student,undergraduate,K24,computer science
2510104,Ngô Hữu Phát,ngohuuphat.2510104@hcmut.edu.vn,student,undergraduate,K25,computer science
2610104,Phan Quốc Phúc,phanquocphuc.2610104@hcmut.edu.vn,student,undergraduate,K26,computer science
2310105,Võ Phương Hùng,vophuonghung.2310105@hcmut.edu.vn,student,undergraduate,K23,computer science
2410105,Vũ Hoàng Khang,vuhoangkhang.2410105@hcmut.edu.vn,student,undergraduate,K24,computer science
2510105,Hoàng Anh Bảo,hoanganhbao.2510105@hcmut.edu.vn,student,undergraduate,K25,computer science
2610105,Đỗ Quốc Duy,doquocduy.2610105@hcmut.edu.vn,student,undergraduate,K26,computer science
2310106,Đặng Gia Phát,danggiaphat.2310106@hcmut.edu.vn,student,undergraduate,K23,computer science
2410106,Võ Đức Khang,voduckhang.2410106@hcmut.edu.vn,student,undergraduate,K24,computer science
2510106,Vũ Ngọc Lam,vungoclam.2510106@hcmut.edu.vn,student,undergraduate,K25,computer science
2610106,Phạm Hữu Yến,phamhuuyen.2610106@hcmut.edu.vn,student,undergraduate,K26,computer science
2310107,Dương Đức Bảo,duongducbao.2310107@hcmut.edu.vn,student,undergraduate,K23,computer science
2410107,Huỳnh Khánh Tú,huynhkhanhtu.2410107@hcmut.edu.vn,student,undergraduate,K24,computer science
2510107,Hồ Đức Anh,hoducanh.2510107@hcmut.edu.vn,student,undergraduate,K25,computer science
2610107,Đặng Gia Khang,danggiakhang.2610107@hcmut.edu.vn,student,undergraduate,K26,computer science
2310108,Hoàng Quang Lam,hoangquanglam.2310108@hcmut.edu.vn,student,undergraduate,K23,computer science
2410108,Hoàng Hoàng Khang,hoanghoangkhang.2410108@hcmut.edu.vn,student,undergraduate,K24,computer science
2510108,Hoàng Hữu Thảo,hoanghuuthao.2510108@hcmut.edu.vn,student,undergraduate,K25,computer science
2610108,Hoàng Minh Nam,hoangminhnam.2610108@hcmut.edu.vn,student,undergraduate,K26,computer science
2310109,Huỳnh Minh Anh,huynhminhanh.2310109@hcmut.edu.vn,student,undergraduate,K23,computer science
2410109,Vũ Ngọc Tuấn,vungoctuan.2410109@hcmut.edu.vn,student,undergraduate,K24,computer science
2510109,Lý Quốc Anh,lyquocanh.2510109@hcmut.edu.vn,student,undergraduate,K25,computer science
2610109,Phan Văn Trang,phanvantrang.2610109@hcmut.edu.vn,student,undergraduate,K26,computer science
2310110,Dương Hoàng Tú,duonghoangtu.2310110@hcmut.edu.vn,student,undergraduate,K23,computer science
2410110,Hồ Gia Yến,hogiayen.2410110@hcmut.edu.vn,student,undergraduate,K24,computer science
2510110,Lý Đức Khôi,lyduckhoi.2510110@hcmut.edu.vn,student,undergraduate,K25,computer science
2610110,Võ Tuấn Mai,votuanmai.2610110@hcmut.edu.vn,student,undergraduate,K26,computer science
2310111,Nguyễn Anh Nhi,nguyenanhnhi.2310111@hcmut.edu.vn,student,undergraduate,K23,computer science
