class_id,course_code,semester,class_group,lecturer_name
533,SP1031,HK243,L06,Võ Minh Châu
534,SP1033,HK243,L01,Hoàng Thị Hiếu
535,SP1033,HK243,L02,Phạm Khánh Nam
536,SP1033,HK243,L03,Nguyễn Hoàng Hùng
537,SP1033,HK243,L04,Ngô Hữu Duy
538,SP1033,HK243,L05,Lê Quốc Yến
539,SP1033,HK243,L06,Võ Khánh Việt
540,SP1033,HK243,L07,Phạm Gia Anh
541,SP1033,HK243,L08,Phạm Đức Nhi
542,SP1033,HK243,L09,Võ Quang Hà
543,SP1033,HK243,L10,Võ Phương Khôi
544,SP1035,HK243,L01,Võ Khánh Việt
545,SP1035,HK243,L02,Hồ Anh Quang
546,SP1035,HK243,L03,Võ Gia Nhi
547,SP1035,HK243,L04,Lê Anh Thảo
548,SP1037,HK243,L01,Đỗ Anh Minh
549,SP1037,HK243,L02,Đỗ Minh Trang
550,SP1037,HK243,L03,Ngô Quang Châu
551,SP1037,HK243,L04,Lý Hoàng Duy
552,SP1037,HK243,L05,Trần Thị Bảo
553,SP1039,HK243,L01,Phạm Khánh Nam
554,SP1039,HK243,L02,Đỗ Hữu Phát
555,SP1039,HK243,L03,Lê Quang Hiếu
556,SP1039,HK243,L04,Lê Tuấn Nhi
557,SP1039,HK243,L05,Ngô Quang Châu
558,SP1039,HK243,L06,Lý Khánh Hiếu
559,SP1039,HK243,L07,Võ Phương Khôi
560,SP1039,HK243,L08,Dương Tuấn Tú
561,CH1003,HK251,L01,Võ Phương Khôi
562,CH1003,HK251,L02,Nguyễn Quang Tuấn
563,CH1003,HK251,L03,Nguyễn Gia Thảo
564,CO1005,HK251,L01,Phan Văn Trang
565,CO1005,HK251,L02,Đỗ Ngọc Duy
566,CO1005,HK251,L03,Bùi Ngọc Anh
567,CO1005,HK251,L04,Ngô Quốc An
568,CO1005,HK251,L05,Võ Khánh An
569,CO1005,HK251,L06,Phan Văn Trang
570,CO1005,HK251,L07,Lê Ngọc Nhi
571,CO1005,HK251,L08,Hồ Khánh Phúc
572,CO1007,HK251,L01,Hồ Khánh Trinh
573,CO1007,HK251,L02,Đỗ Hữu Quân
574,CO1007,HK251,L03,Lý Quang Phát
575,CO1007,HK251,L04,Bùi Anh Hiếu
576,CO1007,HK251,L05,Huỳnh Phương Long
577,CO1007,HK251,L06,Bùi Quang Khôi
578,CO1007,HK251,L07,Lê Đức Nam
579,CO1007,HK251,L08,Võ Hữu Mai
580,CO1023,HK251,L01,Ngô Thanh Lam
581,CO1023,HK251,L02,Lý Quang Phát
582,CO1023,HK251,L03,Đỗ Văn Uyên
583,CO1023,HK251,L04,Hồ Minh Nam
584,CO1023,HK251,L05,Lý Gia Lam
585,CO1023,HK251,L06,Trần Minh Hiếu
586,CO1023,HK251,L07,Ngô Quốc An
587,CO1023,HK251,L08,Phan Quốc Trinh
588,CO1023,HK251,L09,Phạm Hoàng Trinh
589,CO1027,HK251,L01,Ngô Hữu Duy
590,CO1027,HK251,L02,Đỗ Tuấn Linh
591,CO1027,HK251,L03,Đặng Quốc Trang
592,CO1027,HK251,L04,Nguyễn Thanh Hùng
593,CO1027,HK251,L05,Ngô Quang Châu
594,CO1027,HK251,L06,Đỗ Ngọc Duy
595,CO1027,HK251,L07,Nguyễn Thanh Hùng
596,CO1027,HK251,L08,Lý Anh Quân
597,CO1027,HK251,L09,Hồ Khánh Phúc
598,CO1027,HK251,L10,Đặng Quốc Trang
599,CO2001,HK251,L01,Đỗ Tuấn Linh
600,CO2001,HK251,L02,Hoàng Thị Hiếu
601,CO2001,HK251,L03,Hồ Minh Nam
602,CO2001,HK251,L04,Bùi Hữu Trinh
603,CO2001,HK251,L05,Dương Minh Tuấn
604,CO2001,HK251,L06,Ngô Thanh Lam
605,CO2001,HK251,L07,Lý Anh Quân
606,CO2001,HK251,L08,Võ Gia Nhi
607,CO2001,HK251,L09,Ngô Thị Yến
608,CO2003,HK251,L01,Bùi Anh Trinh
609,CO2003,HK251,L02,Nguyễn Tuấn Tuấn
610,CO2003,HK251,L03,Phạm Hoàng Trinh
611,CO2003,HK251,L04,Võ Quang Hà
612,CO2007,HK251,L01,Lý Đức Khôi
613,CO2007,HK251,L02,Lê Khánh Yến
614,CO2007,HK251,L03,Lý Hoàng Duy
615,CO2007,HK251,L04,Hồ Anh Quang
616,CO2011,HK251,L01,Võ Phương Khôi
617,CO2011,HK251,L02,Ngô Quang Châu
618,CO2011,HK251,L03,Dương Minh Tuấn
619,CO2011,HK251,L04,Nguyễn Quốc Tuấn
620,CO2011,HK251,L05,Dương Tuấn Tú
621,CO2011,HK251,L06,Vũ Ngọc Linh
622,CO2011,HK251,L07,Lê Đức An
623,CO2011,HK251,L08,Lý Hoàng Trinh
624,CO2013,HK251,L01,Huỳnh Anh Nam
625,CO2013,HK251,L02,Đặng Phương Hùng
626,CO2013,HK251,L03,Nguyễn Tuấn Tuấn
627,CO2017,HK251,L01,Lê Khánh Yến
628,CO2017,HK251,L02,Đỗ Minh Duy
629,CO2017,HK251,L03,Dương Thị Phúc
630,CO2017,HK251,L04,Phạm Hoàng Trinh
631,CO2017,HK251,L05,Trần Thị Bảo
632,CO2017,HK251,L06,Lê Đức Nam
633,CO2039,HK251,L01,Hồ Khánh Trinh
634,CO2039,HK251,L02,Đặng Gia Hiếu
635,CO2039,HK251,L03,Trần Tuấn Lam
636,CO2039,HK251,L04,Dương Quang Hà
637,CO2039,HK251,L05,Đặng Phương Hùng
638,CO2039,HK251,L06,Phạm Ngọc Nam
639,CO2039,HK251,L07,Lý Hoàng Duy
640,CO2039,HK251,L08,Lý Khánh Hiếu
641,CO2039,HK251,L09,Trần Tuấn Lam
642,CO3001,HK251,L01,Nguyễn Hoàng Hùng
643,CO3001,HK251,L02,Bùi Hữu Trinh
644,CO3001,HK251,L03,Hoàng Thị Hiếu
645,CO3001,HK251,L04,Trần Minh Hiếu
646,CO3005,HK251,L01,Lê Tuấn Nhi
647,CO3005,HK251,L02,Ngô Quốc An
648,CO3005,HK251,L03,Huỳnh Phương Long
649,CO3005,HK251,L04,Lê Khánh Minh
650,CO3005,HK251,L05,Hồ Thị Hiếu
651,CO3011,HK251,L01,Đỗ Ngọc Duy
652,CO3011,HK251,L02,Ngô Thị Yến
653,CO3011,HK251,L03,Lê Thanh Hải
654,CO3011,HK251,L04,Bùi Hữu Trinh
655,CO3011,HK251,L05,Lê Quốc Yến
656,CO3011,HK251,L06,Võ Phương Khôi
657,CO3011,HK251,L07,Hoàng Gia Châu
658,CO3013,HK251,L01,Bùi Hữu Trinh
659,CO3013,HK251,L02,Lê Ngọc Nhi
660,CO3013,HK251,L03,Dương Đức Khôi
661,CO3013,HK251,L04,Nguyễn Gia Thảo
662,CO3015,HK251,L01,Dương Hữu Bảo
663,CO3015,HK251,L02,Hoàng Gia Châu
664,CO3015,HK251,L03,Nguyễn Anh Trang
665,CO3015,HK251,L04,Lê Quang Hiếu
666,CO3015,HK251,L05,Đỗ Ngọc Duy
667,CO3015,HK251,L06,Nguyễn Ngọc Hải
668,CO3015,HK251,L07,Lê Quốc Yến
669,CO3017,HK251,L01,Võ Minh Châu
670,CO3017,HK251,L02,Lê Anh Thảo
671,CO3017,HK251,L03,Huỳnh Anh Nam
672,CO3017,HK251,L04,Đỗ Hữu Phát
673,CO3017,HK251,L05,Đỗ Tuấn Linh
674,CO3017,HK251,L06,Võ Minh Châu
675,CO3017,HK251,L07,Võ Ngọc Quân
676,CO3017,HK251,L08,Nguyễn Hoàng Hùng
677,CO3017,HK251,L09,Dương Anh Thảo
678,CO3017,HK251,L10,Đỗ Hữu Long
679,CO3021,HK251,L01,Hồ Thị Hiếu
680,CO3021,HK251,L02,Hoàng Khánh Long
681,CO3021,HK251,L03,Đỗ Đức Khang
682,CO3021,HK251,L04,Đặng Gia Hiếu
683,CO3021,HK251,L05,Đỗ Minh Duy
684,CO3021,HK251,L06,Bùi Anh Trinh
685,CO3021,HK251,L07,Hoàng Thị Hiếu
686,CO3021,HK251,L08,Nguyễn Thanh Hùng
687,CO3021,HK251,L09,Phạm Khánh Nam
688,CO3021,HK251,L10,Dương Hữu Bảo
689,CO3023,HK251,L01,Võ Ngọc Lam
690,CO3023,HK251,L02,Bùi Anh Hiếu
691,CO3023,HK251,L03,Nguyễn Ngọc Duy
692,CO3023,HK251,L04,Lê Quang Hiếu
693,CO3023,HK251,L05,Dương Anh An
694,CO3023,HK251,L06,Lê Thanh Hải
695,CO3023,HK251,L07,Trần Thị Bảo
696,CO3023,HK251,L08,Lê Quang Hiếu
697,CO3023,HK251,L09,Đỗ Đức Khang
698,CO3027,HK251,L01,Bùi Ngọc Bảo
699,CO3027,HK251,L02,Lê Tuấn Nhi
700,CO3027,HK251,L03,Vũ Quốc Châu
701,CO3027,HK251,L04,Đỗ Đức Khang
702,CO3027,HK251,L05,Phan Quốc Trinh
703,CO3027,HK251,L06,Lê Khánh Yến
704,CO3027,HK251,L07,Lý Hoàng Duy
705,CO3027,HK251,L08,Hoàng Gia Châu
706,CO3027,HK251,L09,Phạm Khánh Nam
707,CO3027,HK251,L10,Đỗ Thanh Châu
708,CO3029,HK251,L01,Đỗ Tuấn Linh
709,CO3029,HK251,L02,Phan Văn Trang
710,CO3029,HK251,L03,Trần Minh Hiếu
711,CO3029,HK251,L04,Đỗ Minh Trang
712,CO3029,HK251,L05,Bùi Anh Trinh
713,CO3031,HK251,L01,Hồ Khánh Trinh
714,CO3031,HK251,L02,Đỗ Hữu Phát
715,CO3031,HK251,L03,Đỗ Minh Trang
716,CO3031,HK251,L04,Ngô Thị Yến
717,CO3031,HK251,L05,Phan Quốc Trinh
718,CO3031,HK251,L06,Nguyễn Gia Thảo
719,CO3031,HK251,L07,Dương Anh An
720,CO3031,HK251,L08,Lê Đức An
721,CO3033,HK251,L01,Lý Khánh Hiếu
722,CO3033,HK251,L02,Nguyễn Ngọc Duy
723,CO3033,HK251,L03,Huỳnh Hữu Trinh
724,CO3033,HK251,L04,Nguyễn Tuấn Tuấn
725,CO3033,HK251,L05,Ngô Thị Yến
726,CO3033,HK251,L06,Hồ Khánh Trinh
727,CO3033,HK251,L07,Đỗ Đức Khang
728,CO3033,HK251,L08,Bùi Hữu Trinh
729,CO3035,HK251,L01,Hoàng Gia Châu
730,CO3035,HK251,L02,Ngô Thị Yến
731,CO3035,HK251,L03,Dương Anh An
732,CO3035,HK251,L04,Lê Hoàng Lam
733,CO3037,HK251,L01,Nguyễn Thanh Hùng
734,CO3037,HK251,L02,Lý Đức Khôi
735,CO3037,HK251,L03,Đỗ Hữu Phát
736,CO3037,HK251,L04,Lê Đức Nam
737,CO3041,HK251,L01,Đỗ Ngọc Duy
738,CO3041,HK251,L02,Đỗ Văn Uyên
739,CO3041,HK251,L03,Bùi Minh Minh
740,CO3041,HK251,L04,Đỗ Thanh Châu
741,CO3043,HK251,L01,Võ Hữu Mai
742,CO3043,HK251,L02,Hoàng Quang Hiếu
743,CO3043,HK251,L03,Đỗ Hữu Long
744,CO3045,HK251,L01,Nguyễn Quang Tuấn
745,CO3045,HK251,L02,Phạm Khánh Nam
746,CO3045,HK251,L03,Phạm Đức Nhi
747,CO3045,HK251,L04,Bùi Ngọc Anh
748,CO3045,HK251,L05,Nguyễn Ngọc Hải
749,CO3045,HK251,L06,Đỗ Hữu Phát
750,CO3045,HK251,L07,Đỗ Đức Khang
751,CO3045,HK251,L08,Nguyễn Tuấn Tuấn
752,CO3047,HK251,L01,Phạm Đức Nhi
753,CO3047,HK251,L02,Hồ Minh Nam
754,CO3047,HK251,L03,Dương Thị Phúc
755,CO3047,HK251,L04,Ngô Thanh Lam
756,CO3047,HK251,L05,Lê Khánh Yến
757,CO3047,HK251,L06,Đặng Đức Châu
758,CO3047,HK251,L07,Nguyễn Ngọc Hải
759,CO3047,HK251,L08,Đặng Đức Châu
760,CO3047,HK251,L09,Đặng Quốc Trang
761,CO3047,HK251,L10,Đỗ Tuấn Linh
762,CO3049,HK251,L01,Đỗ Văn Uyên
763,CO3049,HK251,L02,Đỗ Thanh Châu
764,CO3049,HK251,L03,Nguyễn Tuấn Tuấn
765,CO3051,HK251,L01,Nguyễn Ngọc Hải
766,CO3051,HK251,L02,Bùi Ngọc Anh
767,CO3051,HK251,L03,Võ Gia Nhi
768,CO3051,HK251,L04,Hoàng Thị Hiếu
769,CO3051,HK251,L05,Lý Khánh Hiếu
770,CO3051,HK251,L06,Lê Đức An
771,CO3051,HK251,L07,Bùi Quang Khôi
772,CO3051,HK251,L08,Nguyễn Ngọc Hải
773,CO3051,HK251,L09,Bùi Ngọc Bảo
774,CO3057,HK251,L01,Đặng Quang Hải
775,CO3057,HK251,L02,Đặng Quốc Trang
776,CO3057,HK251,L03,Bùi Hữu Trinh
777,CO3059,HK251,L01,Ngô Quang Châu
778,CO3059,HK251,L02,Nguyễn Thanh Hùng
779,CO3059,HK251,L03,Bùi Anh Trinh
780,CO3059,HK251,L04,Phạm Khánh Nam
781,CO3059,HK251,L05,Dương Tuấn Tú
782,CO3059,HK251,L06,Lý Hoàng Trinh
783,CO3059,HK251,L07,Nguyễn Thanh Hùng
784,CO3059,HK251,L08,Nguyễn Quốc Tuấn
785,CO3061,HK251,L01,Lê Đức An
786,CO3061,HK251,L02,Phạm Hoàng Trinh
787,CO3061,HK251,L03,Vũ Ngọc Linh
788,CO3061,HK251,L04,Bùi Quang Khôi
789,CO3065,HK251,L01,Huỳnh Quốc Linh
790,CO3065,HK251,L02,Ngô Quốc An
791,CO3065,HK251,L03,Đặng Gia Hiếu
792,CO3065,HK251,L04,Đỗ Minh Duy
793,CO3067,HK251,L01,Đỗ Minh Trang
794,CO3067,HK251,L02,Huỳnh Quốc Linh
795,CO3067,HK251,L03,Đỗ Anh Minh
796,CO3067,HK251,L04,Bùi Hữu Trinh
797,CO3069,HK251,L01,Nguyễn Ngọc Hải
798,CO3069,HK251,L02,Nguyễn Quốc Tuấn
799,CO3069,HK251,L03,Đặng Đức Châu
800,CO3069,HK251,L04,Phạm Gia Anh
801,CO3069,HK251,L05,Lê Khánh Minh
802,CO3069,HK251,L06,Lê Quốc Yến
803,CO3069,HK251,L07,Hồ Anh Quang
804,CO3069,HK251,L08,Nguyễn Anh Trang
805,CO3071,HK251,L01,Lê Đức An
806,CO3071,HK251,L02,Đỗ Đức Khang
807,CO3071,HK251,L03,Bùi Minh Minh
808,CO3071,HK251,L04,Lê Khánh Yến
809,CO3071,HK251,L05,Nguyễn Ngọc Duy
810,CO3071,HK251,L06,Dương Tuấn Tú
811,CO3071,HK251,L07,Lý Hoàng Duy
812,CO3071,HK251,L08,Bùi Quang Khôi
813,CO3071,HK251,L09,Hồ Minh Nam
814,CO3083,HK251,L01,Lê Đức An
815,CO3083,HK251,L02,Hoàng Thị Hiếu
816,CO3083,HK251,L03,Võ Phương Khôi
817,CO3083,HK251,L04,Hoàng Khánh Long
818,CO3085,HK251,L01,Bùi Ngọc Bảo
819,CO3085,HK251,L02,Huỳnh Hữu Trinh
820,CO3085,HK251,L03,Lý Đức Khôi
821,CO3085,HK251,L04,Phan Văn Trang
822,CO3085,HK251,L05,Đỗ Thanh Châu
823,CO3089,HK251,L01,Đỗ Minh Trang
824,CO3089,HK251,L02,Trần Minh Hiếu
825,CO3089,HK251,L03,Lý Đức Anh
826,CO3089,HK251,L04,Võ Ngọc Lam
827,CO3089,HK251,L05,Lê Quốc Yến
828,CO3089,HK251,L06,Ngô Thanh Lam
829,CO3089,HK251,L07,Trần Minh Hiếu
830,CO3089,HK251,L08,Dương Anh An
831,CO3089,HK251,L09,Đặng Gia Hiếu
832,CO3089,HK251,L10,Đặng Gia Hiếu
833,CO3093,HK251,L01,Ngô Thị Yến
834,CO3093,HK251,L02,Võ Minh Châu
835,CO3093,HK251,L03,Dương Đức Khôi
836,CO3093,HK251,L04,Bùi Anh Hiếu
837,CO3093,HK251,L05,Đỗ Minh Trang
838,CO3093,HK251,L06,Huỳnh Anh Nam
839,CO3093,HK251,L07,Huỳnh Quốc Linh
840,CO3093,HK251,L08,Trần Minh Hiếu
841,CO3093,HK251,L09,Võ Gia Nhi
842,CO3101,HK251,L01,Lý Gia Lam
843,CO3101,HK251,L02,Ngô Quốc An
844,CO3101,HK251,L03,Võ Quang Hà
845,CO3103,HK251,L01,Nguyễn Ngọc Hải
846,CO3103,HK251,L02,Vũ Quốc Châu
847,CO3103,HK251,L03,Nguyễn Quang Tuấn
848,CO3103,HK251,L04,Hồ Khánh Phúc
849,CO3105,HK251,L01,Hồ Minh Nam
850,CO3105,HK251,L02,Ngô Hữu Duy
851,CO3105,HK251,L03,Đỗ Văn Uyên
852,CO3107,HK251,L01,Lý Khánh Hiếu
853,CO3107,HK251,L02,Lý Anh Quân
854,CO3107,HK251,L03,Dương Quang Hà
855,CO3109,HK251,L01,Lý Quang Phát
856,CO3109,HK251,L02,Phan Quốc Trinh
857,CO3109,HK251,L03,Lý Đức Anh
858,CO3109,HK251,L04,Võ Ngọc Quân
859,CO3109,HK251,L05,Hồ Minh Nam
860,CO3109,HK251,L06,Bùi Quang Hà
861,CO3109,HK251,L07,Dương Minh Tuấn
862,CO3109,HK251,L08,Huỳnh Quốc Linh
863,CO3111,HK251,L01,Bùi Hữu Trinh
864,CO3111,HK251,L02,Võ Ngọc Lam
865,CO3111,HK251,L03,Lý Anh Quân
866,CO3111,HK251,L04,Bùi Hữu Trinh
867,CO3111,HK251,L05,Đỗ Ngọc Duy
868,CO3111,HK251,L06,Hoàng Gia Châu
869,CO3111,HK251,L07,Huỳnh Hữu Trinh
870,CO3111,HK251,L08,Bùi Ngọc Anh
871,CO3111,HK251,L09,Phạm Hoàng Trinh
872,CO3115,HK251,L01,Hồ Khánh Trinh
873,CO3115,HK251,L02,Đỗ Văn Uyên
874,CO3115,HK251,L03,Đỗ Tuấn Linh
875,CO3117,HK251,L01,Nguyễn Gia Thảo
876,CO3117,HK251,L02,Hoàng Thị Hiếu
877,CO3117,HK251,L03,Huỳnh Hữu Trinh
878,CO3117,HK251,L04,Lý Đức Anh
879,CO3117,HK251,L05,Lê Khánh Minh
880,CO3117,HK251,L06,Võ Phương Khôi
881,CO3117,HK251,L07,Võ Quang Hà
882,CO3119,HK251,L01,Đỗ Thanh Châu
883,CO3119,HK251,L02,Hồ Khánh Trinh
884,CO3119,HK251,L03,Nguyễn Quang Tuấn
885,CO3119,HK251,L04,Đỗ Tuấn Linh
886,CO3119,HK251,L05,Lê Khánh Yến
887,CO3119,HK251,L06,Lý Hoàng Duy
888,CO3119,HK251,L07,Nguyễn Anh Trang
889,CO3119,HK251,L08,Bùi Ngọc Bảo
890,CO3119,HK251,L09,Trần Minh Hiếu
891,CO3119,HK251,L10,Huỳnh Hữu Trinh
892,CO3127,HK251,L01,Võ Gia Nhi
893,CO3127,HK251,L02,Đỗ Minh Trang
894,CO3127,HK251,L03,Hoàng Quang Hiếu
895,CO3127,HK251,L04,Hồ Khánh Phúc
896,CO3129,HK251,L01,Nguyễn Hoàng Hùng
897,CO3129,HK251,L02,Bùi Quang Khôi
898,CO3129,HK251,L03,Huỳnh Quốc Linh
899,CO3129,HK251,L04,Bùi Quang Khôi
900,CO3129,HK251,L05,Đỗ Hữu Quân
901,CO3129,HK251,L06,Đỗ Đức Khang
902,CO3131,HK251,L01,Đỗ Thanh Châu
903,CO3131,HK251,L02,Lý Hoàng Duy
904,CO3131,HK251,L03,Hồ Khánh Trinh
905,CO3131,HK251,L04,Đỗ Minh Duy
906,CO3131,HK251,L05,Hồ Khánh Phúc
907,CO3131,HK251,L06,Lý Quang Phát
908,CO3131,HK251,L07,Đỗ Minh Duy
909,CO3131,HK251,L08,Đỗ Minh Duy
910,CO3133,HK251,L01,Võ Khánh An
911,CO3133,HK251,L02,Lê Đức Nam
912,CO3133,HK251,L03,Đỗ Minh Trang
913,CO3133,HK251,L04,Võ Khánh An
914,CO3133,HK251,L05,Huỳnh Ngọc Khôi
915,CO3133,HK251,L06,Võ Minh Châu
916,CO3133,HK251,L07,Đặng Quốc Trang
917,CO3133,HK251,L08,Võ Gia Nhi
918,CO3133,HK251,L09,Bùi Quang Hà
919,CO3135,HK251,L01,Lê Quang Hiếu
920,CO3135,HK251,L02,Hồ Minh Nam
921,CO3135,HK251,L03,Lê Khánh Minh
922,CO3135,HK251,L04,Lý Anh Quân
923,CO3135,HK251,L05,Hoàng Gia Châu
924,CO3135,HK251,L06,Lê Tuấn Nhi
925,CO3135,HK251,L07,Đỗ Minh Trang
926,CO3135,HK251,L08,Huỳnh Ngọc Khôi
927,CO3135,HK251,L09,Đặng Quang Hải
928,CO3135,HK251,L10,Võ Minh Châu
929,CO3137,HK251,L01,Nguyễn Hoàng Hùng
930,CO3137,HK251,L02,Nguyễn Anh Trang
931,CO3137,HK251,L03,Huỳnh Phương Long
932,CO3137,HK251,L04,Bùi Ngọc Bảo
933,CO3137,HK251,L05,Đỗ Minh Duy
934,CO3137,HK251,L06,Hoàng Gia Châu
935,CO3139,HK251,L01,Lê Ngọc Nhi
936,CO3139,HK251,L02,Phạm Gia Anh
937,CO3139,HK251,L03,Dương Anh An
938,CO3139,HK251,L04,Bùi Anh Hiếu
939,CO3139,HK251,L05,Võ Gia Nhi
940,CO3151,HK251,L01,Bùi Quang Khôi
941,CO3151,HK251,L02,Đỗ Hữu Phát
942,CO3151,HK251,L03,Võ Khánh An
943,CO3151,HK251,L04,Huỳnh Ngọc Khôi
944,CO3151,HK251,L05,Đỗ Văn Uyên
945,CO3151,HK251,L06,Bùi Minh Minh
946,CO3151,HK251,L07,Nguyễn Ngọc Duy
947,CO3151,HK251,L08,Dương Tuấn Tú
948,CO3151,HK251,L09,Vũ Ngọc Linh
949,CO3151,HK251,L10,Ngô Thị Yến
950,CO3153,HK251,L01,Nguyễn Quang Tuấn
951,CO3153,HK251,L02,Đỗ Minh Duy
952,CO3153,HK251,L03,Trần Tuấn Lam
953,CO3153,HK251,L04,Lê Quốc Yến
954,CO3153,HK251,L05,Dương Đức Khôi
955,CO3153,HK251,L06,Đỗ Minh Duy
956,CO3335,HK251,L01,Võ Hữu Mai
957,CO3335,HK251,L02,Đỗ Đức Khang
958,CO3335,HK251,L03,Bùi Anh Trinh
959,CO3335,HK251,L04,Lý Anh Quân
960,CO3335,HK251,L05,Dương Đức Khôi
961,CO4025,HK251,L01,Dương Minh Tuấn
962,CO4025,HK251,L02,Lê Ngọc Nhi
963,CO4025,HK251,L03,Võ Quang Hà
964,CO4025,HK251,L04,Hoàng Thị Hiếu
965,CO4025,HK251,L05,Đỗ Văn Uyên
966,CO4025,HK251,L06,Huỳnh Anh Nam
967,CO4025,HK251,L07,Võ Hữu Mai
968,CO4025,HK251,L08,Phạm Đức Nhi
969,CO4025,HK251,L09,Phạm Ngọc Nam
970,CO4029,HK251,L01,Đỗ Thanh Châu
971,CO4029,HK251,L02,Ngô Thị Yến
972,CO4029,HK251,L03,Lý Quang Phát
973,CO4029,HK251,L04,Lê Quang Hiếu
974,CO4029,HK251,L05,Bùi Minh Minh
975,CO4031,HK251,L01,Lê Quang Hiếu
976,CO4031,HK251,L02,Phạm Gia Anh
977,CO4031,HK251,L03,Nguyễn Anh Trang
978,CO4031,HK251,L04,Dương Minh Tuấn
979,CO4033,HK251,L01,Hoàng Khánh Long
980,CO4033,HK251,L02,Võ Ngọc Quân
981,CO4033,HK251,L03,Võ Khánh Việt
982,CO4033,HK251,L04,Đỗ Ngọc Duy
983,CO4033,HK251,L05,Võ Khánh An
984,CO4035,HK251,L01,Phan Quốc Trinh
985,CO4035,HK251,L02,Võ Hữu Mai
986,CO4035,HK251,L03,Bùi Ngọc Bảo
987,CO4035,HK251,L04,Võ Hữu Mai
988,CO4037,HK251,L01,Võ Ngọc Quân
989,CO4037,HK251,L02,Huỳnh Anh Nam
990,CO4037,HK251,L03,Hồ Khánh Trinh
991,CO4037,HK251,L04,Đặng Đức Châu
992,CO4037,HK251,L05,Lê Thanh Hải
993,CO4037,HK251,L06,Bùi Minh Minh
994,CO4037,HK251,L07,Bùi Ngọc Anh
995,CO4037,HK251,L08,Lý Anh Quân
996,CO4039,HK251,L01,Lê Ngọc Nhi
997,CO4039,HK251,L02,Bùi Ngọc Anh
998,CO4039,HK251,L03,Võ Phương Khôi
999,CO4039,HK251,L04,Lý Gia Lam
1000,CO4039,HK251,L05,Bùi Quang Khôi
1001,CO4039,HK251,L06,Võ Hữu Mai
1002,CO4039,HK251,L07,Phạm Gia Anh
1003,CO4337,HK251,L01,Dương Đức Khôi
1004,CO4337,HK251,L02,Trần Thị Bảo
1005,CO4337,HK251,L03,Nguyễn Tuấn Tuấn
1006,CO4337,HK251,L04,Lý Hoàng Duy
1007,CO4337,HK251,L05,Lê Đức An
1008,CO4337,HK251,L06,Dương Minh Tuấn
1009,IM1013,HK251,L01,Hồ Thị Hiếu
1010,IM1013,HK251,L02,Hồ Minh Nam
1011,IM1013,HK251,L03,Nguyễn Quốc Tuấn
1012,IM1013,HK251,L04,Đặng Quang Hải
1013,IM1013,HK251,L05,Đỗ Minh Trang
1014,IM1023,HK251,L01,Bùi Anh Hiếu
1015,IM1023,HK251,L02,Phạm Hoàng Trinh
1016,IM1023,HK251,L03,Đỗ Anh Minh
1017,IM1023,HK251,L04,Đặng Quang Hải
1018,IM1025,HK251,L01,Bùi Quang Hà
1019,IM1025,HK251,L02,Ngô Quang Châu
1020,IM1025,HK251,L03,Võ Gia Nhi
1021,IM1025,HK251,L04,Lê Quốc Yến
1022,IM1027,HK251,L01,Võ Ngọc Lam
1023,IM1027,HK251,L02,Lê Ngọc Nhi
1024,IM1027,HK251,L03,Dương Đức Khôi
1025,IM1027,HK251,L04,Lê Quang Hiếu
1026,IM3001,HK251,L01,Đặng Gia Hiếu
1027,IM3001,HK251,L02,Ngô Thị Yến
1028,IM3001,HK251,L03,Lý Anh Quân
1029,IM3001,HK251,L04,Nguyễn Hoàng Hùng
1030,IM3001,HK251,L05,Huỳnh Phương Long
1031,IM3001,HK251,L06,Nguyễn Quốc Tuấn
1032,IM3001,HK251,L07,Lê Quang Hiếu
1033,IM3001,HK251,L08,Vũ Quốc Châu
1034,LA1003,HK251,L01,Võ Phương Khôi
1035,LA1003,HK251,L02,Ngô Quốc An
1036,LA1003,HK251,L03,Trần Minh Hiếu
1037,LA1003,HK251,L04,Nguyễn Thanh Hùng
1038,LA1003,HK251,L05,Hoàng Gia Châu
1039,LA1003,HK251,L06,Huỳnh Hữu Trinh
1040,LA1003,HK251,L07,Lê Tuấn Nhi
1041,LA1003,HK251,L08,Phạm Đức Nhi
1042,LA1005,HK251,L01,Dương Anh An
1043,LA1005,HK251,L02,Huỳnh Phương Long
1044,LA1005,HK251,L03,Dương Minh Tuấn
1045,LA1005,HK251,L04,Hồ Khánh Phúc
1046,LA1005,HK251,L05,Đỗ Đức Khang
1047,LA1005,HK251,L06,Trần Minh Hiếu
1048,LA1005,HK251,L07,Lý Đức Khôi
1049,LA1007,HK251,L01,Hồ Khánh Phúc
1050,LA1007,HK251,L02,Hồ Thị Hiếu
1051,LA1007,HK251,L03,Lý Quang Phát
1052,LA1007,HK251,L04,Hoàng Thị Hiếu
1053,LA1007,HK251,L05,Đặng Quốc Trang
1054,LA1007,HK251,L06,Phạm Gia Anh
1055,LA1007,HK251,L07,Lý Khánh Hiếu
1056,LA1007,HK251,L08,Võ Minh Châu
1057,LA1007,HK251,L09,Phạm Khánh Nam
1058,LA1009,HK251,L01,Lê Khánh Minh
1059,LA1009,HK251,L02,Phan Văn Trang
1060,LA1009,HK251,L03,Dương Anh An
1061,LA1009,HK251,L04,Đỗ Hữu Quân
1062,LA1009,HK251,L05,Vũ Quốc Châu
1063,LA1009,HK251,L06,Đỗ Minh Duy
